encoded_method,path_depth,url_length,query_param_count,query_string_length,payload_length,payload_entropy,special_char_count,header_count,auth_header_present,status_code,response_size,feature_vector,sensitive_fields_leaked,label
2,3,39,0,0,50,4.3664,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3664, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.2116,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.2116, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1782,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1782, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0093,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0093, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1782,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1782, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0093,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0093, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.0783,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0783, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.934,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.934, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.0783,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0783, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.934,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.934, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1956,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1956, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,4.0249,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 4.0249, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1956,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1956, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,4.0249,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 4.0249, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1369,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1369, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1369,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1369, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1191,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1191, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9797,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9797, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1191,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1191, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9797,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9797, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1987,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1987, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.0644,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.0644, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1987,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1987, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.0644,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.0644, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.1808,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.1808, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,3.9713,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 3.9713, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.1808,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.1808, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,3.9713,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 3.9713, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.4721,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.4721, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.3266,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3266, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.4721,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.4721, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.3266,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3266, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,52,4.2432,15,7,0,200,57,"[2, 3, 36, 0, 0, 52, 4.2432, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,49,4.0275,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.0275, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,52,4.2432,15,7,0,400,64,"[2, 3, 39, 0, 0, 52, 4.2432, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,49,4.0275,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.0275, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.2535,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.2535, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.1033,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1033, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.2535,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.2535, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.1033,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1033, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.42,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.42, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.27,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.27, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.42,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.42, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.27,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.27, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.2535,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.2535, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.1033,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1033, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.2535,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.2535, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.1033,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1033, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1753,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1753, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.0231,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.0231, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1753,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1753, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.0231,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.0231, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1753,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1753, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.0231,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.0231, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1753,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1753, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.0231,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.0231, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3268,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3268, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.1866,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1866, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3268,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3268, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.1866,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1866, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.42,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.42, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.27,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.27, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.42,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.42, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.27,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.27, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3268,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3268, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.1866,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1866, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3268,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3268, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.1866,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1866, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1867,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1867, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9332,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9332, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1867,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1867, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9332,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9332, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3808,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3808, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.2283,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2283, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3808,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3808, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.2283,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2283, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.2503,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.2503, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0145,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0145, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.2503,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.2503, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0145,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0145, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.153,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.153, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.153,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.153, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.1956,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1956, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,4.0249,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 4.0249, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.1956,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1956, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,4.0249,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 4.0249, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,47,4.153,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.153, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,44,3.9794,15,7,0,200,57,"[2, 3, 36, 0, 0, 44, 3.9794, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,47,4.153,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.153, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,44,3.9794,15,7,0,400,64,"[2, 3, 39, 0, 0, 44, 3.9794, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1479,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1479, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9939,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9939, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1479,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1479, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9939,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9939, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.1479,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.1479, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,3.9939,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 3.9939, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.1479,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.1479, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,3.9939,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 3.9939, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2864,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2864, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0679,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0679, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2864,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2864, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0679,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0679, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3264, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.1691,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1691, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3264, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.1691,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1691, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.2864,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.2864, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.0679,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.0679, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.2864,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.2864, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.0679,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.0679, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.1963,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.1963, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,3.9728,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 3.9728, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.1963,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.1963, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,3.9728,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 3.9728, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3808,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3808, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.2283,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2283, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3808,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3808, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.2283,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2283, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.2503,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.2503, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0145,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0145, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.2503,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.2503, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0145,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0145, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.2301,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2301, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0187,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0187, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.2301,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2301, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0187,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0187, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.4609,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.4609, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.3171,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3171, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.4609,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.4609, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.3171,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3171, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,54,4.2671,15,7,0,200,57,"[2, 3, 36, 0, 0, 54, 4.2671, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,51,4.0579,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.0579, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,54,4.2671,15,7,0,400,64,"[2, 3, 39, 0, 0, 54, 4.2671, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,51,4.0579,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.0579, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1156,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1156, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.8611,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.8611, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1156,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1156, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.8611,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.8611, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.2542,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.2542, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,4.0892,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 4.0892, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.2542,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.2542, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,4.0892,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 4.0892, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,48,4.1969,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.1969, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,45,3.9478,15,7,0,200,57,"[2, 3, 36, 0, 0, 45, 3.9478, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,48,4.1969,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.1969, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,45,3.9478,15,7,0,400,64,"[2, 3, 39, 0, 0, 45, 3.9478, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.2549,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2549, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.0729,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.0729, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.2549,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2549, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.0729,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.0729, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.3112,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.3112, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.1514,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.1514, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.3112,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.3112, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.1514,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.1514, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,49,4.2549,15,7,0,200,57,"[2, 3, 36, 0, 0, 49, 4.2549, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,46,4.0729,15,7,0,200,57,"[2, 3, 36, 0, 0, 46, 4.0729, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,49,4.2549,15,7,0,400,64,"[2, 3, 39, 0, 0, 49, 4.2549, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,46,4.0729,15,7,0,400,64,"[2, 3, 39, 0, 0, 46, 4.0729, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1264, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9402,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9402, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1264, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9402,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9402, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.3264,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.3264, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,4.1691,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 4.1691, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.3264,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.3264, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,4.1691,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 4.1691, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,50,4.1815,15,7,0,200,57,"[2, 3, 36, 0, 0, 50, 4.1815, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,47,3.9828,15,7,0,200,57,"[2, 3, 36, 0, 0, 47, 3.9828, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,50,4.1815,15,7,0,400,64,"[2, 3, 39, 0, 0, 50, 4.1815, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,47,3.9828,15,7,0,400,64,"[2, 3, 39, 0, 0, 47, 3.9828, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.3268,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.3268, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.0957,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.0957, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.3268,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.3268, 15, 7, 0, 400, 64]",[],1
2,3,39,0,0,48,4.0957,15,7,0,400,64,"[2, 3, 39, 0, 0, 48, 4.0957, 15, 7, 0, 400, 64]",[],1
2,3,36,0,0,51,4.42,15,7,0,200,57,"[2, 3, 36, 0, 0, 51, 4.42, 15, 7, 0, 200, 57]",[],1
2,3,36,0,0,48,4.27,15,7,0,200,57,"[2, 3, 36, 0, 0, 48, 4.27, 15, 7, 0, 200, 57]",[],1
2,3,39,0,0,51,4.42,15,7,0,400,64,"[2, 3, 39, 0, 0, 51, 4.42, 15, 7, 0, 400, 64]",[],1
